job_id,job_title,industry,location,salary_usd,skills_required,remote_option,company_size,posting_date
9245,Sustainability Analyst,Green Tech,New York,207695,"energy modeling, climate data analysis",No,Small,2025-02-11
9246,Blockchain Developer,Blockchain,Dubai,213615,"rust, solidity",No,Small,2025-05-08
9247,Ai Engineer,Ai,Berlin,140654,"pytorch, python",Yes,Small,2025-11-23
9248,Quantum Researcher,Quantum Computing,Singapore,204692,"quantum algorithms, linear algebra",No,Small,2025-10-18
9249,Blockchain Developer,Blockchain,London,144605,"ethereum, rust",No,Small,2025-12-13
9250,Smart Contract Engineer,Blockchain,Tokyo,217653,"solidity, rust",Yes,Medium,2025-08-16
9251,Smart Contract Engineer,Blockchain,Singapore,79459,"rust, ethereum",Yes,Small,2025-11-25
9252,Quantum Software Developer,Quantum Computing,Singapore,191518,"quantum algorithms, linear algebra",Yes,Small,2025-02-16
9253,Blockchain Developer,Blockchain,Berlin,74569,"rust, solidity",No,Medium,2025-11-04
9254,Sustainability Analyst,Green Tech,Dubai,205597,"energy modeling, climate data analysis",Yes,Small,2025-10-29
9255,Blockchain Developer,Blockchain,Singapore,53260,"ethereum, rust",Yes,Large,2025-03-05
9256,Renewable Energy Engineer,Green Tech,Berlin,107720,"climate data analysis, energy modeling",No,Medium,2025-08-04
9257,Quantum Software Developer,Quantum Computing,Tokyo,166829,"linear algebra, quantum algorithms",Yes,Small,2025-06-22
9258,Sustainability Analyst,Green Tech,Tokyo,182392,"climate data analysis, energy modeling",No,Small,2025-06-26
9259,Quantum Software Developer,Quantum Computing,Berlin,229518,"linear algebra, qiskit",Yes,Medium,2025-10-29
9260,Blockchain Developer,Blockchain,London,234284,"rust, solidity",No,Large,2025-03-21
9261,Data Scientist,Ai,London,181540,"python, tensorflow",No,Large,2025-09-29
9262,Blockchain Developer,Blockchain,New York,199260,"ethereum, solidity",Yes,Small,2025-11-04
9263,Quantum Software Developer,Quantum Computing,Berlin,133841,"quantum algorithms, qiskit",Yes,Large,2025-03-06
9264,Ml Researcher,Ai,Tokyo,131494,"tensorflow, python",Yes,Small,2025-06-30
9265,Blockchain Developer,Blockchain,Singapore,146092,"ethereum, solidity",Yes,Medium,2025-10-29
9266,Quantum Researcher,Quantum Computing,Berlin,198960,"linear algebra, quantum algorithms",Yes,Medium,2025-12-06
9267,Data Scientist,Ai,Dubai,154060,"pytorch, tensorflow",No,Medium,2025-09-30
9268,Smart Contract Engineer,Blockchain,London,158374,"solidity, rust",Yes,Small,2025-06-26
9269,Ml Researcher,Ai,Tokyo,243244,"pytorch, tensorflow",Yes,Large,2025-07-09
9270,Ai Engineer,Ai,Berlin,130748,"python, tensorflow",No,Large,2025-01-05
9271,Blockchain Developer,Blockchain,New York,218023,"rust, solidity",Yes,Medium,2025-06-01
9272,Ai Engineer,Ai,Dubai,237739,"python, tensorflow",No,Medium,2025-02-04
9273,Blockchain Developer,Blockchain,Tokyo,156719,"rust, ethereum",No,Medium,2025-07-06
9274,Sustainability Analyst,Green Tech,London,56715,"climate data analysis, energy modeling",No,Large,2025-08-03
9275,Renewable Energy Engineer,Green Tech,Dubai,175213,"energy modeling, climate data analysis",No,Small,2025-10-06
9276,Quantum Software Developer,Quantum Computing,Berlin,110663,"quantum algorithms, linear algebra",No,Medium,2025-06-12
9277,Renewable Energy Engineer,Green Tech,Tokyo,129683,"climate data analysis, energy modeling",No,Medium,2025-06-07
9278,Quantum Researcher,Quantum Computing,New York,135524,"quantum algorithms, linear algebra",No,Large,2025-07-02
9279,Data Scientist,Ai,New York,173665,"pytorch, python",Yes,Medium,2025-02-21
9280,Sustainability Analyst,Green Tech,Singapore,157229,"climate data analysis, energy modeling",No,Small,2025-10-17
9281,Renewable Energy Engineer,Green Tech,Berlin,145678,"climate data analysis, energy modeling",No,Small,2025-06-09
9282,Data Scientist,Ai,New York,191728,"pytorch, python",No,Large,2025-04-09
9283,Blockchain Developer,Blockchain,Dubai,112601,"solidity, ethereum",No,Medium,2025-10-03
9284,Ai Engineer,Ai,Tokyo,179991,"pytorch, python",Yes,Medium,2025-11-21
9285,Blockchain Developer,Blockchain,New York,176948,"solidity, rust",Yes,Small,2025-09-08
9286,Sustainability Analyst,Green Tech,Singapore,86807,"climate data analysis, energy modeling",Yes,Medium,2025-09-19
9287,Renewable Energy Engineer,Green Tech,New York,90547,"energy modeling, climate data analysis",Yes,Large,2025-09-23
9288,Smart Contract Engineer,Blockchain,Singapore,121785,"rust, ethereum",Yes,Large,2025-11-23
9289,Smart Contract Engineer,Blockchain,New York,167197,"ethereum, rust",Yes,Large,2025-07-21
9290,Quantum Researcher,Quantum Computing,New York,213033,"linear algebra, qiskit",No,Small,2025-08-21
9291,Quantum Researcher,Quantum Computing,Singapore,146939,"linear algebra, qiskit",Yes,Medium,2025-01-04
9292,Quantum Researcher,Quantum Computing,Tokyo,202923,"linear algebra, qiskit",No,Medium,2025-05-04
9293,Quantum Researcher,Quantum Computing,Singapore,154533,"qiskit, quantum algorithms",No,Small,2025-09-15
9294,Ai Engineer,Ai,Berlin,97729,"tensorflow, pytorch",Yes,Large,2025-07-14
9295,Quantum Researcher,Quantum Computing,New York,240691,"quantum algorithms, linear algebra",Yes,Medium,2025-07-22
9296,Sustainability Analyst,Green Tech,Singapore,197619,"climate data analysis, energy modeling",No,Medium,2025-08-19
9297,Renewable Energy Engineer,Green Tech,London,234535,"energy modeling, climate data analysis",Yes,Medium,2025-04-13
9298,Sustainability Analyst,Green Tech,London,184727,"energy modeling, climate data analysis",No,Large,2025-07-23
9299,Smart Contract Engineer,Blockchain,Dubai,74263,"solidity, rust",No,Large,2025-04-27
9300,Smart Contract Engineer,Blockchain,Tokyo,125213,"solidity, ethereum",No,Large,2025-05-25
9301,Renewable Energy Engineer,Green Tech,Dubai,230556,"climate data analysis, energy modeling",Yes,Medium,2025-07-27
9302,Quantum Researcher,Quantum Computing,Singapore,119506,"qiskit, quantum algorithms",No,Small,2025-08-24
9303,Ai Engineer,Ai,New York,142711,"pytorch, python",No,Large,2025-10-03
9304,Quantum Researcher,Quantum Computing,Dubai,68186,"quantum algorithms, linear algebra",No,Large,2025-12-08
9305,Quantum Researcher,Quantum Computing,Singapore,65592,"linear algebra, qiskit",Yes,Large,2025-12-29
9306,Quantum Researcher,Quantum Computing,New York,66168,"quantum algorithms, linear algebra",Yes,Small,2025-12-05
9307,Renewable Energy Engineer,Green Tech,New York,82276,"climate data analysis, energy modeling",Yes,Small,2025-07-19
9308,Smart Contract Engineer,Blockchain,Dubai,117338,"solidity, rust",No,Small,2025-10-06
9309,Data Scientist,Ai,New York,228754,"python, tensorflow",Yes,Medium,2025-05-02
9310,Quantum Software Developer,Quantum Computing,New York,183076,"quantum algorithms, linear algebra",Yes,Medium,2025-06-21
9311,Blockchain Developer,Blockchain,Berlin,187656,"rust, ethereum",Yes,Medium,2025-01-01
9312,Quantum Researcher,Quantum Computing,Tokyo,77886,"qiskit, quantum algorithms",Yes,Large,2025-10-20
9313,Quantum Software Developer,Quantum Computing,Dubai,232850,"qiskit, linear algebra",No,Small,2025-01-24
9314,Smart Contract Engineer,Blockchain,London,224370,"solidity, ethereum",Yes,Medium,2025-07-19
9315,Ml Researcher,Ai,Singapore,203354,"tensorflow, pytorch",Yes,Large,2025-07-24
9316,Renewable Energy Engineer,Green Tech,Berlin,135955,"climate data analysis, energy modeling",Yes,Large,2025-03-29
9317,Renewable Energy Engineer,Green Tech,Singapore,124145,"climate data analysis, energy modeling",Yes,Medium,2025-09-12
9318,Ml Researcher,Ai,Dubai,103168,"python, tensorflow",Yes,Large,2025-04-05
9319,Quantum Software Developer,Quantum Computing,Berlin,192819,"linear algebra, quantum algorithms",Yes,Small,2025-11-23
9320,Smart Contract Engineer,Blockchain,New York,68899,"solidity, rust",Yes,Small,2025-07-14
9321,Quantum Software Developer,Quantum Computing,Singapore,223650,"qiskit, linear algebra",No,Large,2025-01-22
9322,Renewable Energy Engineer,Green Tech,Tokyo,66503,"climate data analysis, energy modeling",Yes,Medium,2025-12-22
9323,Smart Contract Engineer,Blockchain,Tokyo,189860,"rust, solidity",Yes,Large,2025-12-06
9324,Sustainability Analyst,Green Tech,Tokyo,172737,"energy modeling, climate data analysis",Yes,Large,2025-09-02
9325,Renewable Energy Engineer,Green Tech,Singapore,101770,"climate data analysis, energy modeling",Yes,Medium,2025-01-22
9326,Data Scientist,Ai,Berlin,93363,"pytorch, tensorflow",No,Medium,2025-10-24
9327,Blockchain Developer,Blockchain,Tokyo,233229,"rust, solidity",No,Medium,2025-06-10
9328,Smart Contract Engineer,Blockchain,Singapore,59228,"rust, ethereum",Yes,Small,2025-11-25
9329,Sustainability Analyst,Green Tech,Tokyo,105414,"climate data analysis, energy modeling",Yes,Medium,2025-02-02
9330,Blockchain Developer,Blockchain,Singapore,232089,"rust, solidity",Yes,Medium,2025-08-25
9331,Ml Researcher,Ai,New York,222933,"tensorflow, python",Yes,Large,2025-12-09
9332,Data Scientist,Ai,London,212228,"tensorflow, python",No,Small,2025-10-06
9333,Quantum Researcher,Quantum Computing,Tokyo,141087,"quantum algorithms, linear algebra",Yes,Medium,2025-04-03
9334,Ai Engineer,Ai,Berlin,63909,"tensorflow, python",Yes,Medium,2025-02-01
9335,Renewable Energy Engineer,Green Tech,Berlin,134798,"climate data analysis, energy modeling",No,Large,2025-11-05
9336,Quantum Software Developer,Quantum Computing,Dubai,238095,"qiskit, quantum algorithms",Yes,Small,2025-05-13
9337,Ai Engineer,Ai,Tokyo,219938,"tensorflow, pytorch",Yes,Large,2025-04-21
9338,Quantum Software Developer,Quantum Computing,London,126576,"linear algebra, quantum algorithms",Yes,Small,2025-06-22
9339,Data Scientist,Ai,New York,225484,"python, tensorflow",No,Medium,2025-08-04
9340,Sustainability Analyst,Green Tech,London,179949,"climate data analysis, energy modeling",Yes,Small,2025-06-29
9341,Ai Engineer,Ai,London,211976,"python, pytorch",Yes,Small,2025-08-25
9342,Blockchain Developer,Blockchain,New York,218043,"solidity, rust",Yes,Large,2025-10-17
9343,Ai Engineer,Ai,Dubai,242304,"python, tensorflow",No,Medium,2025-01-26
9344,Ai Engineer,Ai,Singapore,104910,"tensorflow, python",Yes,Large,2025-03-09
9345,Renewable Energy Engineer,Green Tech,Dubai,129809,"energy modeling, climate data analysis",No,Small,2025-05-06
9346,Ai Engineer,Ai,London,194477,"tensorflow, pytorch",No,Large,2025-08-12
9347,Sustainability Analyst,Green Tech,New York,68216,"climate data analysis, energy modeling",No,Large,2025-07-31
9348,Quantum Researcher,Quantum Computing,London,187881,"qiskit, quantum algorithms",No,Medium,2025-01-17
9349,Quantum Software Developer,Quantum Computing,Tokyo,73737,"linear algebra, quantum algorithms",Yes,Medium,2025-12-17
9350,Blockchain Developer,Blockchain,Singapore,61954,"ethereum, rust",Yes,Medium,2025-08-29
9351,Blockchain Developer,Blockchain,Dubai,179447,"rust, solidity",Yes,Medium,2025-12-08
9352,Quantum Software Developer,Quantum Computing,Berlin,222444,"qiskit, linear algebra",Yes,Small,2025-12-08
9353,Smart Contract Engineer,Blockchain,Tokyo,184430,"rust, ethereum",No,Large,2025-10-28
9354,Sustainability Analyst,Green Tech,London,189217,"climate data analysis, energy modeling",Yes,Small,2025-04-12
9355,Ai Engineer,Ai,New York,112769,"tensorflow, python",No,Large,2025-04-19
9356,Smart Contract Engineer,Blockchain,Berlin,175477,"solidity, rust",Yes,Small,2025-06-24
9357,Quantum Software Developer,Quantum Computing,New York,207157,"qiskit, quantum algorithms",No,Medium,2025-06-20
9358,Ai Engineer,Ai,New York,105930,"tensorflow, python",Yes,Large,2025-03-15
9359,Sustainability Analyst,Green Tech,Singapore,120070,"climate data analysis, energy modeling",Yes,Small,2025-01-27
9360,Ai Engineer,Ai,London,115862,"python, pytorch",Yes,Small,2025-02-06
9361,Smart Contract Engineer,Blockchain,Tokyo,82123,"solidity, rust",No,Medium,2025-04-19
9362,Renewable Energy Engineer,Green Tech,Berlin,86834,"climate data analysis, energy modeling",Yes,Large,2025-05-02
9363,Quantum Software Developer,Quantum Computing,Tokyo,236064,"linear algebra, quantum algorithms",Yes,Large,2025-08-27
9364,Ai Engineer,Ai,London,224986,"python, tensorflow",Yes,Medium,2025-02-26
9365,Quantum Researcher,Quantum Computing,Dubai,215985,"qiskit, quantum algorithms",No,Medium,2025-04-23
9366,Ml Researcher,Ai,Tokyo,121415,"pytorch, python",No,Medium,2025-09-13
9367,Quantum Software Developer,Quantum Computing,Berlin,121975,"quantum algorithms, qiskit",Yes,Large,2025-06-21
9368,Quantum Researcher,Quantum Computing,New York,168264,"linear algebra, quantum algorithms",Yes,Large,2025-11-05
9369,Quantum Software Developer,Quantum Computing,London,209131,"qiskit, linear algebra",No,Small,2025-12-09
9370,Sustainability Analyst,Green Tech,Tokyo,168925,"energy modeling, climate data analysis",Yes,Large,2025-11-02
9371,Quantum Researcher,Quantum Computing,Singapore,172673,"quantum algorithms, linear algebra",Yes,Medium,2025-06-05
9372,Ml Researcher,Ai,Berlin,141125,"tensorflow, pytorch",Yes,Medium,2025-07-31
9373,Sustainability Analyst,Green Tech,Singapore,212278,"climate data analysis, energy modeling",No,Large,2025-07-12
9374,Sustainability Analyst,Green Tech,Singapore,212352,"climate data analysis, energy modeling",Yes,Small,2025-03-23
9375,Ml Researcher,Ai,Berlin,215911,"tensorflow, pytorch",Yes,Large,2025-04-10
9376,Quantum Software Developer,Quantum Computing,London,240438,"qiskit, quantum algorithms",Yes,Large,2025-01-23
9377,Smart Contract Engineer,Blockchain,Singapore,86016,"solidity, ethereum",No,Large,2025-10-16
9378,Blockchain Developer,Blockchain,Dubai,128804,"solidity, rust",No,Large,2025-07-07
9379,Ml Researcher,Ai,Dubai,192563,"python, tensorflow",Yes,Small,2025-10-08
9380,Renewable Energy Engineer,Green Tech,Singapore,222364,"climate data analysis, energy modeling",No,Large,2025-02-21
9381,Data Scientist,Ai,Dubai,189177,"python, tensorflow",Yes,Small,2025-12-27
9382,Ml Researcher,Ai,London,177383,"tensorflow, python",Yes,Large,2025-06-19
9383,Quantum Software Developer,Quantum Computing,Singapore,132416,"quantum algorithms, qiskit",Yes,Small,2025-11-11
9384,Ml Researcher,Ai,Berlin,171094,"pytorch, python",No,Medium,2025-04-27
9385,Blockchain Developer,Blockchain,Singapore,191236,"ethereum, solidity",Yes,Large,2025-02-26
9386,Blockchain Developer,Blockchain,Singapore,188384,"rust, ethereum",No,Medium,2025-04-26
9387,Data Scientist,Ai,New York,240265,"pytorch, python",No,Large,2025-11-17
9388,Sustainability Analyst,Green Tech,London,248345,"climate data analysis, energy modeling",Yes,Medium,2025-04-11
9389,Ml Researcher,Ai,Dubai,175472,"tensorflow, pytorch",Yes,Small,2025-01-04
9390,Quantum Software Developer,Quantum Computing,Berlin,89110,"linear algebra, quantum algorithms",No,Medium,2025-04-14
9391,Quantum Researcher,Quantum Computing,Berlin,159393,"qiskit, quantum algorithms",No,Large,2025-11-17
9392,Renewable Energy Engineer,Green Tech,New York,198305,"climate data analysis, energy modeling",Yes,Small,2025-08-16
9393,Ml Researcher,Ai,New York,101309,"pytorch, tensorflow",Yes,Small,2025-07-15
9394,Data Scientist,Ai,Tokyo,222947,"python, pytorch",No,Medium,2025-01-15
9395,Smart Contract Engineer,Blockchain,Singapore,127023,"ethereum, solidity",Yes,Medium,2025-06-16
9396,Blockchain Developer,Blockchain,Dubai,126179,"ethereum, solidity",No,Large,2025-11-25
9397,Quantum Software Developer,Quantum Computing,Tokyo,157036,"linear algebra, qiskit",No,Large,2025-01-30
9398,Quantum Researcher,Quantum Computing,New York,216888,"qiskit, linear algebra",No,Small,2025-12-10
9399,Ai Engineer,Ai,Singapore,88255,"pytorch, tensorflow",No,Large,2025-09-13
9400,Blockchain Developer,Blockchain,New York,158871,"solidity, rust",Yes,Small,2025-04-22
9401,Ai Engineer,Ai,New York,60364,"tensorflow, python",Yes,Large,2025-02-26
9402,Blockchain Developer,Blockchain,Berlin,136001,"rust, solidity",No,Medium,2025-09-19
9403,Ai Engineer,Ai,Dubai,143553,"pytorch, tensorflow",No,Small,2025-10-15
9404,Data Scientist,Ai,Singapore,210367,"python, tensorflow",Yes,Small,2025-07-19
9405,Smart Contract Engineer,Blockchain,New York,97634,"solidity, rust",Yes,Medium,2025-03-11
9406,Quantum Researcher,Quantum Computing,New York,135107,"quantum algorithms, qiskit",No,Large,2025-07-07
9407,Quantum Researcher,Quantum Computing,Tokyo,154650,"qiskit, linear algebra",Yes,Large,2025-05-17
9408,Ml Researcher,Ai,New York,118688,"python, pytorch",No,Large,2025-12-06
9409,Quantum Researcher,Quantum Computing,Tokyo,155124,"qiskit, linear algebra",Yes,Medium,2025-04-23
9410,Data Scientist,Ai,London,126281,"tensorflow, pytorch",Yes,Large,2025-04-14
9411,Ml Researcher,Ai,Singapore,167047,"python, tensorflow",No,Medium,2025-02-02
9412,Ai Engineer,Ai,London,215984,"python, tensorflow",Yes,Large,2025-10-08
9413,Ai Engineer,Ai,Dubai,202325,"python, pytorch",Yes,Small,2025-02-07
9414,Ml Researcher,Ai,Dubai,63272,"python, pytorch",No,Large,2025-04-09
9415,Sustainability Analyst,Green Tech,Singapore,170412,"energy modeling, climate data analysis",No,Small,2025-08-20
9416,Sustainability Analyst,Green Tech,Tokyo,89109,"climate data analysis, energy modeling",No,Small,2025-12-18
9417,Quantum Software Developer,Quantum Computing,Singapore,102223,"qiskit, linear algebra",No,Large,2025-03-06
9418,Smart Contract Engineer,Blockchain,London,175641,"ethereum, rust",Yes,Large,2025-08-19
9419,Smart Contract Engineer,Blockchain,New York,103263,"ethereum, solidity",Yes,Medium,2025-09-21
9420,Quantum Software Developer,Quantum Computing,New York,247809,"linear algebra, qiskit",No,Large,2025-08-28
9421,Smart Contract Engineer,Blockchain,New York,86227,"ethereum, solidity",No,Large,2025-10-26
9422,Quantum Software Developer,Quantum Computing,New York,169609,"quantum algorithms, linear algebra",Yes,Large,2025-08-01
9423,Ai Engineer,Ai,London,149851,"python, tensorflow",Yes,Large,2025-04-07
9424,Sustainability Analyst,Green Tech,Dubai,69270,"climate data analysis, energy modeling",Yes,Large,2025-09-06
9425,Quantum Software Developer,Quantum Computing,Tokyo,141530,"linear algebra, quantum algorithms",No,Medium,2025-12-29
9426,Ml Researcher,Ai,Berlin,69938,"tensorflow, pytorch",Yes,Large,2025-06-26
9427,Ml Researcher,Ai,Tokyo,246534,"tensorflow, python",No,Medium,2025-06-21
9428,Quantum Software Developer,Quantum Computing,Dubai,215657,"linear algebra, quantum algorithms",No,Medium,2025-06-24
